timestamp,axes_x,axes_y,axes_z,buttons_0,buttons_1
1660320852212848243,-0.000000,-0.000000,-0.000000,0,0
1660320852222978098,-0.000000,-0.000000,-0.000000,0,0
1660320852233150973,-0.000000,-0.000000,-0.000000,0,0
1660320852243270454,-0.000000,-0.000000,-0.000000,0,0
1660320852253494449,-0.000000,-0.000000,-0.000000,0,0
1660320852263588699,-0.000000,-0.000000,-0.000000,0,0
1660320852273711314,-0.000000,-0.000000,-0.000000,0,0
1660320852283794278,-0.000000,-0.000000,-0.000000,0,0
1660320852293847779,-0.000000,-0.000000,-0.000000,0,0
1660320852303965141,-0.000000,-0.000000,-0.000000,0,0
1660320852314037469,-0.000000,-0.000000,-0.000000,0,0
1660320852324137186,-0.000000,-0.000000,-0.000000,0,0
1660320852334210473,-0.000000,-0.000000,-0.000000,0,0
1660320852344255808,-0.000000,-0.000000,-0.000000,0,0
1660320852354329370,-0.000000,-0.000000,-0.000000,0,0
1660320852364402160,-0.000000,-0.000000,-0.000000,0,0
1660320852374519034,-0.000000,-0.000000,-0.000000,0,0
1660320852384662442,-0.000000,-0.000000,-0.000000,0,0
1660320852394742437,-0.000000,-0.000000,-0.000000,0,0
1660320852404822011,-0.000000,-0.000000,-0.000000,0,0
1660320852414898684,-0.000000,-0.000000,-0.000000,0,0
1660320852424966765,-0.000000,-0.000000,-0.000000,0,0
1660320852435075640,-0.000000,-0.000000,-0.000000,0,0
1660320852445132286,-0.000000,-0.000000,-0.000000,0,0
1660320852455213777,-0.000000,-0.000000,-0.000000,0,0
1660320852465323327,-0.000000,-0.000000,-0.000000,0,0
1660320852475403508,-0.000000,-0.000000,-0.000000,0,0
1660320852485483290,-0.000000,-0.000000,-0.000000,0,0
1660320852495560176,-0.000000,-0.000000,-0.000000,0,0
1660320852505691105,-0.000000,-0.000000,-0.000000,0,0
1660320852515769772,-0.000000,-0.000000,-0.000000,0,0
1660320852525851008,-0.000000,-0.000000,-0.000000,0,0
1660320852535927711,-0.000000,-0.000000,-0.000000,0,0
1660320852546036906,-0.000000,-0.000000,-0.000000,0,0
1660320852556113682,-0.000000,-0.000000,-0.000000,0,0
1660320852566217586,-0.000000,-0.000000,-0.000000,0,0
1660320852576310498,-0.000000,-0.000000,-0.000000,0,0
1660320852586465959,-0.000000,-0.000000,-0.000000,0,0
1660320852596649660,-0.000000,-0.000000,-0.000000,0,0
1660320852606768222,-0.000000,-0.000000,-0.000000,0,0
1660320852616904140,-0.000000,-0.000000,-0.000000,0,0
1660320852627019813,-0.000000,-0.000000,-0.000000,0,0
1660320852637175004,-0.000000,-0.000000,-0.000000,0,0
1660320852647321770,-0.000000,-0.000000,-0.000000,0,0
1660320852657455881,-0.000000,-0.000000,-0.000000,0,0
1660320852667557818,-0.000000,-0.000000,-0.000000,0,0
1660320852677657902,-0.000000,-0.000000,-0.000000,0,0
1660320852687787677,-0.000000,-0.000000,-0.000000,0,0
1660320852697918877,-0.000000,-0.000000,-0.000000,0,0
1660320852708050025,-0.000000,-0.000000,-0.000000,0,0
1660320852718146059,-0.000000,-0.000000,-0.000000,0,0
1660320852728265914,-0.000000,-0.000000,-0.000000,0,0
1660320852738402083,-0.000000,-0.000000,-0.000000,0,0
1660320852748529967,-0.000000,-0.000000,-0.000000,0,0
1660320852758671874,-0.000000,-0.000000,-0.000000,0,0
1660320852768806221,-0.000000,-0.000000,-0.000000,0,0
1660320852778905992,-0.000000,-0.000000,-0.000000,0,0
1660320852789004616,-0.000000,-0.000000,-0.000000,0,0
1660320852799097875,-0.000000,-0.000000,-0.000000,0,0
1660320852809191921,-0.000000,-0.000000,-0.000000,0,0
1660320852819308310,-0.000000,-0.000000,-0.000000,0,0
1660320852829449859,-0.000000,-0.000000,-0.000000,0,0
1660320852839565507,-0.000000,-0.000000,-0.000000,0,0
1660320852849715272,-0.000000,-0.000000,-0.000000,0,0
1660320852859834667,-0.000000,-0.000000,-0.000000,0,0
1660320852869992177,-0.000000,-0.000000,-0.000000,0,0
1660320852880131657,-0.000000,-0.000000,-0.000000,0,0
1660320852890286806,-0.000000,-0.000000,-0.000000,0,0
1660320852900401967,-0.000000,-0.000000,-0.000000,0,0
1660320852910561626,-0.000000,-0.000000,-0.000000,0,0
1660320852920718664,-0.000000,-0.000000,-0.000000,0,0
1660320852930831840,-0.000000,-0.000000,-0.000000,0,0
1660320852940947878,-0.000000,-0.000000,-0.000000,0,0
1660320852951196458,-0.000000,-0.000000,-0.000000,0,0
1660320852961290985,-0.000000,-0.000000,-0.000000,0,0
1660320852971416808,-0.000000,-0.000000,-0.000000,0,0
1660320852981535210,-0.000000,-0.000000,-0.000000,0,0
1660320852991686267,-0.000000,-0.000000,-0.000000,0,0
1660320853001782031,-0.000000,-0.000000,-0.000000,0,0
1660320853011869549,-0.000000,-0.000000,-0.000000,0,0
1660320853022001994,-0.000000,-0.000000,-0.000000,0,0
1660320853032122526,-0.000000,-0.000000,-0.000000,0,0
1660320853042193308,-0.000000,-0.000000,-0.000000,0,0
1660320853052281528,-0.000000,-0.000000,-0.000000,0,0
1660320853062369044,-0.000000,-0.000000,-0.000000,0,0
1660320853072483480,-0.000000,-0.000000,-0.000000,0,0
1660320853082606060,-0.000000,-0.000000,-0.000000,0,0
1660320853092695934,-0.000000,-0.000000,-0.000000,0,0
1660320853102782490,-0.000000,-0.000000,-0.000000,0,0
1660320853112889347,-0.000000,-0.000000,-0.000000,0,0
1660320853123003137,-0.000000,-0.000000,-0.000000,0,0
1660320853133091990,-0.000000,-0.000000,-0.000000,0,0
1660320853143179653,-0.000000,-0.000000,-0.000000,0,0
1660320853153269207,-0.000000,-0.000000,-0.000000,0,0
1660320853163366498,-0.000000,-0.000000,-0.000000,0,0
1660320853173487297,-0.000000,-0.000000,-0.000000,0,0
1660320853183577322,-0.000000,-0.000000,-0.000000,0,0
1660320853193696158,-0.000000,-0.000000,-0.000000,0,0
1660320853203844789,-0.000000,-0.000000,-0.000000,0,0
1660320853213955734,-0.000000,-0.000000,-0.000000,0,0
1660320853224069080,-0.000000,-0.000000,-0.000000,0,0
1660320853234237724,-0.000000,-0.000000,-0.000000,0,0
1660320853244352459,-0.000000,-0.000000,-0.000000,0,0
1660320853254444436,-0.000000,-0.000000,-0.000000,0,0
1660320853264527869,-0.000000,-0.000000,-0.000000,0,0
1660320853274639470,-0.000000,-0.000000,-0.000000,0,0
1660320853284728148,-0.000000,-0.000000,-0.000000,0,0
1660320853294855907,-0.000000,-0.000000,-0.000000,0,0
1660320853304980863,-0.000000,-0.000000,-0.000000,0,0
1660320853315063618,-0.000000,-0.000000,-0.000000,0,0
1660320853325185668,-0.000000,-0.000000,-0.000000,0,0
1660320853335273659,-0.000000,-0.000000,-0.000000,0,0
1660320853345359068,-0.000000,-0.000000,-0.000000,0,0
1660320853355445269,-0.000000,-0.000000,-0.000000,0,0
1660320853365566566,-0.000000,-0.000000,-0.000000,0,0
1660320853375656594,-0.000000,-0.000000,-0.000000,0,0
1660320853385802622,-0.000000,-0.000000,-0.000000,0,0
1660320853395891122,-0.000000,-0.000000,-0.000000,0,0
1660320853406013144,-0.000000,-0.000000,-0.000000,0,0
1660320853416121892,-0.000000,-0.000000,-0.000000,0,0
1660320853426209553,-0.000000,-0.000000,-0.000000,0,0
1660320853436294115,-0.000000,-0.000000,-0.000000,0,0
1660320853446407993,-0.000000,-0.000000,-0.000000,0,0
1660320853456498308,-0.000000,-0.000000,-0.000000,0,0
1660320853466623155,-0.000000,-0.000000,-0.000000,0,0
1660320853476855286,-0.000000,-0.000000,-0.000000,0,0
1660320853486989741,-0.000000,-0.000000,-0.000000,0,0
1660320853497082935,-0.000000,-0.000000,-0.000000,0,0
1660320853507237203,-0.000000,-0.000000,-0.000000,0,0
1660320853517388725,-0.000000,-0.000000,-0.000000,0,0
1660320853527440068,-0.000000,-0.000000,-0.000000,0,0
1660320853537580022,-0.000000,-0.000000,-0.000000,0,0
1660320853547724620,-0.000000,-0.000000,-0.000000,0,0
1660320853557848461,-0.000000,-0.000000,-0.000000,0,0
1660320853568005099,-0.000000,-0.000000,-0.000000,0,0
1660320853578116628,-0.000000,-0.000000,-0.000000,0,0
1660320853588220208,-0.000000,-0.000000,-0.000000,0,0
1660320853598368805,-0.000000,-0.000000,-0.000000,0,0
1660320853608511207,-0.000000,-0.000000,-0.000000,0,0
1660320853618635800,-0.000000,-0.000000,-0.000000,0,0
1660320853628709539,-0.000000,-0.000000,-0.000000,0,0
1660320853638832581,-0.000000,-0.000000,-0.000000,0,0
1660320853648910597,-0.000000,-0.000000,-0.000000,0,0
1660320853658987887,-0.000000,-0.000000,-0.000000,0,0
1660320853669128343,-0.000000,-0.000000,-0.000000,0,0
1660320853679279199,-0.000000,-0.000000,-0.000000,0,0
1660320853689441613,-0.000000,-0.000000,-0.000000,0,0
1660320853699559585,-0.000000,-0.000000,-0.000000,0,0
1660320853709668981,-0.000000,-0.000000,-0.000000,0,0
1660320853719780640,-0.000000,-0.000000,-0.000000,0,0
1660320853729891584,-0.000000,-0.000000,-0.000000,0,0
1660320853740044288,-0.000000,-0.000000,-0.000000,0,0
1660320853750159922,-0.000000,-0.000000,-0.000000,0,0
1660320853760232824,-0.000000,-0.000000,-0.000000,0,0
1660320853770385725,-0.000000,-0.000000,-0.000000,0,0
1660320853780427070,-0.000000,-0.000000,-0.000000,0,0
1660320853790564030,-0.000000,-0.000000,-0.000000,0,0
1660320853800679903,-0.000000,-0.000000,-0.000000,0,0
1660320853810833678,-0.000000,-0.000000,-0.000000,0,0
1660320853820990020,-0.000000,-0.000000,-0.000000,0,0
1660320853831136608,-0.000000,-0.000000,-0.000000,0,0
1660320853841283060,-0.000000,-0.000000,-0.000000,0,0
1660320853851397104,-0.000000,-0.000000,-0.000000,0,0
1660320853861527456,-0.000000,-0.000000,-0.000000,0,0
1660320853871645283,-0.000000,-0.000000,-0.000000,0,0
1660320853881713411,-0.000000,-0.000000,-0.000000,0,0
1660320853891840930,-0.000000,-0.000000,-0.000000,0,0
1660320853901986316,-0.000000,-0.000000,-0.000000,0,0
1660320853912099609,-0.000000,-0.000000,-0.000000,0,0
1660320853922223867,-0.000000,-0.000000,-0.000000,0,0
1660320853932383852,-0.000000,-0.000000,-0.000000,0,0
1660320853942505072,-0.000000,-0.000000,-0.000000,0,0
1660320853952738723,-0.000000,-0.000000,-0.000000,0,0
1660320853962847567,-0.000000,-0.000000,-0.000000,0,0
1660320853972979886,-0.000000,-0.000000,-0.000000,0,0
1660320853983136154,-0.000000,-0.000000,-0.000000,0,0
1660320853993439153,-0.000000,-0.000000,-0.000000,0,0
1660320854003531336,-0.000000,-0.000000,-0.000000,0,0
1660320854013611286,-0.000000,-0.000000,-0.000000,0,0
1660320854023738336,-0.000000,-0.000000,-0.000000,0,0
1660320854033819884,-0.000000,-0.000000,-0.000000,0,0
1660320854043925880,-0.000000,-0.000000,-0.000000,0,0
1660320854054043177,-0.000000,-0.000000,-0.000000,0,0
1660320854064144194,-0.000000,-0.000000,-0.000000,0,0
1660320854074259231,-0.000000,-0.000000,-0.000000,0,0
1660320854084393458,-0.000000,-0.000000,-0.000000,0,0
1660320854094536454,-0.000000,-0.000000,-0.000000,0,0
1660320854104640135,-0.000000,-0.000000,-0.000000,0,0
1660320854114766212,-0.000000,-0.000000,-0.000000,0,0
1660320854124896710,-0.000000,-0.000000,-0.000000,0,0
1660320854134995244,-0.000000,-0.000000,-0.000000,0,0
1660320854145138282,-0.000000,-0.000000,-0.000000,0,0
1660320854155273473,-0.000000,-0.000000,-0.000000,0,0
1660320854165407901,-0.000000,-0.000000,-0.000000,0,0
1660320854175504467,-0.000000,-0.000000,-0.000000,0,0
1660320854185614715,-0.000000,-0.000000,-0.000000,0,0
1660320854195748026,-0.000000,-0.000000,-0.000000,0,0
1660320854205892902,-0.000000,-0.000000,-0.000000,0,0
1660320854216021566,-0.000000,-0.000000,-0.000000,0,0
1660320854226072735,-0.000000,-0.000000,-0.000000,0,0
1660320854236205986,-0.000000,-0.000000,-0.000000,0,0
1660320854246290043,-0.000000,-0.000000,-0.000000,0,0
1660320854256392359,-0.000000,-0.000000,-0.000000,0,0
1660320854266529666,-0.000000,-0.000000,-0.000000,0,0
1660320854278591307,-0.000000,-0.000000,-0.000000,0,0
1660320854288735310,-0.000000,-0.000000,-0.000000,0,0
1660320854298833112,-0.000000,-0.000000,-0.000000,0,0
1660320854308979654,-0.000000,-0.000000,-0.000000,0,0
1660320854319123354,-0.000000,-0.000000,-0.000000,0,0
1660320854329262771,-0.000000,-0.000000,-0.000000,0,0
1660320854339368071,-0.000000,-0.000000,-0.000000,0,0
1660320854349508926,-0.000000,-0.000000,-0.000000,0,0
1660320854359597373,-0.000000,-0.000000,-0.000000,0,0
1660320854369684626,-0.000000,-0.000000,-0.000000,0,0
1660320854379767313,-0.000000,-0.000000,-0.000000,0,0
1660320854389889442,-0.000000,-0.000000,-0.000000,0,0
1660320854400002870,-0.000000,-0.000000,-0.000000,0,0
1660320854410135436,-0.000000,-0.000000,-0.000000,0,0
1660320854420269551,-0.000000,-0.000000,-0.000000,0,0
1660320854430400839,-0.000000,-0.000000,-0.000000,0,0
1660320854440537526,-0.000000,-0.000000,-0.000000,0,0
1660320854450662806,-0.000000,-0.000000,-0.000000,0,0
1660320854460750234,-0.000000,-0.000000,-0.000000,0,0
1660320854470868616,-0.000000,-0.000000,-0.000000,0,0
1660320854480999124,-0.000000,-0.000000,-0.000000,0,0
1660320854491130015,-0.000000,-0.000000,-0.000000,0,0
1660320854501165345,-0.000000,-0.000000,-0.000000,0,0
1660320854511302428,-0.000000,-0.000000,-0.000000,0,0
1660320854521431414,-0.000000,-0.000000,-0.000000,0,0
1660320854531565008,-0.000000,-0.000000,-0.000000,0,0
1660320854541648826,-0.000000,-0.000000,-0.000000,0,0
1660320854551770546,-0.000000,-0.000000,-0.000000,0,0
1660320854561885489,-0.000000,-0.000000,-0.000000,0,0
1660320854572007811,-0.000000,-0.000000,-0.000000,0,0
1660320854582132250,-0.000000,-0.000000,-0.000000,0,0
1660320854592253607,-0.000000,-0.000000,-0.000000,0,0
1660320854602338646,-0.000000,-0.000000,-0.000000,0,0
1660320854612478352,-0.000000,-0.000000,-0.000000,0,0
1660320854622603078,-0.000000,-0.000000,-0.000000,0,0
1660320854632728558,-0.000000,-0.000000,-0.000000,0,0
1660320854642995898,-0.000000,-0.000000,-0.000000,0,0
1660320854653120244,-0.000000,-0.000000,-0.000000,0,0
1660320854663243472,-0.000000,-0.000000,-0.000000,0,0
1660320854673602040,-0.000000,-0.000000,-0.000000,0,0
1660320854683673000,-0.000000,-0.000000,-0.000000,0,0
1660320854693787643,-0.000000,-0.000000,-0.000000,0,0
1660320854703867038,-0.000000,-0.000000,-0.000000,0,0
1660320854713975219,-0.000000,-0.000000,-0.000000,0,0
1660320854724110275,-0.000000,-0.000000,-0.000000,0,0
1660320854734185418,-0.000000,-0.000000,-0.000000,0,0
1660320854744287695,-0.000000,-0.000000,-0.000000,0,0
1660320854754361184,-0.000000,-0.000000,-0.000000,0,0
1660320854764462849,-0.000000,-0.000000,-0.000000,0,0
1660320854774586200,-0.000000,-0.000000,-0.000000,0,0
1660320854784662801,-0.000000,-0.000000,-0.000000,0,0
1660320854794757735,-0.000000,-0.000000,-0.000000,0,0
1660320854804869913,-0.000000,-0.000000,-0.000000,0,0
1660320854815012579,-0.000000,-0.000000,-0.000000,0,0
1660320854825130673,-0.000000,-0.000000,-0.000000,0,0
1660320854835290127,-0.000000,-0.000000,-0.000000,0,0
1660320854845407174,-0.000000,-0.000000,-0.000000,0,0
1660320854855690737,-0.000000,-0.000000,-0.000000,0,0
1660320854865846736,-0.000000,-0.000000,-0.000000,0,0
1660320854875995602,-0.000000,-0.000000,-0.000000,0,0
1660320854886118212,-0.000000,-0.000000,-0.000000,0,0
1660320854896277834,-0.000000,-0.000000,-0.000000,0,0
1660320854906416145,-0.000000,-0.000000,-0.000000,0,0
1660320854916529954,-0.000000,-0.000000,-0.000000,0,0
1660320854926717946,-0.000000,-0.000000,-0.000000,0,0
1660320854936835801,-0.000000,-0.000000,-0.000000,0,0
1660320854946983523,-0.000000,-0.000000,-0.000000,0,0
1660320854957192071,-0.000000,-0.000000,-0.000000,0,0
1660320854967316176,-0.000000,-0.000000,-0.000000,0,0
1660320854977429290,-0.000000,-0.000000,-0.000000,0,0
1660320854987544970,-0.000000,-0.000000,-0.000000,0,0
1660320854997734198,-0.000000,-0.000000,-0.000000,0,0
1660320855007875979,-0.000000,-0.000000,-0.000000,0,0
1660320855017959812,-0.000000,-0.000000,-0.000000,0,0
1660320855028039774,-0.000000,-0.000000,-0.000000,0,0
1660320855038140570,-0.000000,-0.000000,-0.000000,0,0
1660320855048274600,-0.000000,-0.000000,-0.000000,0,0
1660320855058359146,-0.000000,-0.000000,-0.000000,0,0
1660320855068448336,-0.000000,-0.000000,-0.000000,0,0
1660320855078564056,-0.000000,-0.000000,-0.000000,0,0
1660320855088694974,-0.000000,-0.000000,-0.000000,0,0
1660320855098808862,-0.000000,-0.000000,-0.000000,0,0
1660320855108920613,-0.000000,-0.000000,-0.000000,0,0
1660320855119064356,-0.000000,-0.000000,-0.000000,0,0
1660320855129178793,-0.000000,-0.000000,-0.000000,0,0
1660320855139282500,-0.000000,-0.000000,-0.000000,0,0
1660320855149422636,-0.000000,-0.000000,-0.000000,0,0
1660320855159467148,-0.000000,-0.000000,-0.000000,0,0
1660320855169590397,-0.000000,-0.000000,-0.000000,0,0
1660320855179693407,-0.000000,-0.000000,-0.000000,0,0
1660320855189829078,-0.000000,-0.000000,-0.000000,0,0
1660320855199935926,-0.000000,-0.000000,-0.000000,0,0
1660320855210069072,-0.000000,-0.000000,-0.000000,0,0
1660320855220197015,-0.000000,-0.000000,-0.000000,0,0
1660320855230331207,-0.000000,-0.000000,-0.000000,0,0
1660320855240416945,-0.000000,-0.000000,-0.000000,0,0
1660320855250502205,-0.000000,-0.000000,-0.000000,0,0
1660320855260571317,-0.000000,-0.000000,-0.000000,0,0
1660320855270661220,-0.000000,-0.000000,-0.000000,0,0
1660320855280746437,-0.000000,-0.000000,-0.000000,0,0
1660320855290887284,-0.000000,-0.000000,-0.000000,0,0
1660320855301004972,-0.000000,-0.000000,-0.000000,0,0
1660320855311165896,-0.000000,-0.000000,-0.000000,0,0
1660320855321284802,-0.000000,-0.000000,-0.000000,0,0
1660320855331401114,-0.000000,-0.000000,-0.000000,0,0
1660320855341514479,-0.000000,-0.000000,-0.000000,0,0
1660320855351726443,-0.000000,-0.000000,-0.000000,0,0
1660320855361851237,-0.000000,-0.000000,-0.000000,0,0
1660320855371986288,-0.000000,-0.000000,-0.000000,0,0
1660320855382081780,-0.000000,-0.000000,-0.000000,0,0
1660320855392208521,-0.000000,-0.000000,-0.000000,0,0
1660320855402286308,-0.000000,-0.000000,-0.000000,0,0
1660320855412345988,-0.000000,-0.000000,-0.000000,0,0
1660320855422435600,-0.000000,-0.000000,-0.000000,0,0
1660320855432576942,-0.000000,-0.000000,-0.000000,0,0
1660320855442697210,-0.000000,-0.000000,-0.000000,0,0
1660320855452779033,-0.000000,-0.000000,-0.000000,0,0
1660320855462883120,-0.000000,-0.000000,-0.000000,0,0
1660320855472987053,-0.000000,-0.000000,-0.000000,0,0
1660320855483064818,-0.000000,-0.000000,-0.000000,0,0
1660320855493202254,-0.000000,-0.000000,-0.000000,0,0
1660320855503410121,-0.000000,-0.000000,-0.000000,0,0
1660320855513543751,-0.000000,-0.000000,-0.000000,0,0
1660320855523760679,-0.000000,-0.000000,-0.000000,0,0
1660320855533906800,-0.000000,-0.000000,-0.000000,0,0
1660320855544030018,-0.000000,-0.000000,-0.000000,0,0
1660320855554149690,-0.000000,-0.000000,-0.000000,0,0
1660320855564247725,-0.000000,-0.000000,-0.000000,0,0
1660320855574334115,-0.000000,-0.000000,-0.000000,0,0
1660320855584448124,-0.000000,-0.000000,-0.000000,0,0
1660320855594533615,-0.000000,-0.000000,-0.000000,0,0
1660320855604637551,-0.000000,-0.000000,-0.000000,0,0
1660320855614774350,-0.000000,-0.000000,-0.000000,0,0
1660320855624889964,-0.000000,-0.000000,-0.000000,0,0
1660320855635005412,-0.000000,-0.000000,-0.000000,0,0
1660320855645114884,-0.000000,-0.000000,-0.000000,0,0
1660320855655244311,-0.000000,-0.000000,-0.000000,0,0
1660320855665368806,-0.000000,-0.000000,-0.000000,0,0
1660320855675466867,-0.000000,-0.000000,-0.000000,0,0
1660320855685585293,-0.000000,-0.000000,-0.000000,0,0
1660320855695666647,-0.000000,-0.000000,-0.000000,0,0
1660320855705827197,-0.000000,-0.000000,-0.000000,0,0
1660320855715966930,-0.000000,-0.000000,-0.000000,0,0
1660320855726099162,-0.000000,-0.000000,-0.000000,0,0
1660320855736234194,-0.000000,-0.000000,-0.000000,0,0
1660320855746336898,-0.000000,-0.000000,-0.000000,0,0
1660320855756500237,-0.000000,-0.000000,-0.000000,0,0
1660320855766614937,-0.000000,-0.000000,-0.000000,0,0
1660320855776764181,-0.000000,-0.000000,-0.000000,0,0
1660320855786904321,-0.000000,-0.000000,-0.000000,0,0
1660320855797012086,-0.000000,-0.000000,-0.000000,0,0
1660320855807134060,-0.000000,-0.000000,-0.000000,0,0
1660320855817288619,-0.000000,-0.000000,-0.000000,0,0
1660320855827416743,-0.000000,-0.000000,-0.000000,0,0
1660320855837557829,-0.000000,-0.000000,-0.000000,0,0
1660320855847724757,-0.000000,-0.000000,-0.000000,0,0
1660320855857862989,-0.000000,-0.000000,-0.000000,0,0
1660320855867972560,-0.000000,-0.000000,-0.000000,0,0
1660320855878100175,-0.000000,-0.000000,-0.000000,0,0
1660320855888214649,-0.000000,-0.000000,-0.000000,0,0
1660320855898334611,-0.000000,-0.000000,-0.000000,0,0
1660320855908475860,-0.000000,-0.000000,-0.000000,0,0
1660320855918598244,-0.000000,-0.000000,-0.000000,0,0
1660320855928685767,-0.000000,-0.000000,-0.000000,0,0
1660320855938775658,-0.000000,-0.000000,-0.000000,0,0
1660320855948861145,-0.000000,-0.000000,-0.000000,0,0
1660320855959094862,-0.000000,-0.000000,-0.000000,0,0
1660320855969208258,-0.000000,-0.000000,-0.000000,0,0
1660320855979319268,-0.000000,-0.000000,-0.000000,0,0
1660320855989443095,-0.000000,-0.000000,-0.000000,0,0
1660320855999582937,-0.000000,-0.000000,-0.000000,0,0
1660320856009700701,-0.000000,-0.000000,-0.000000,0,0
1660320856019816053,-0.000000,-0.000000,-0.000000,0,0
1660320856029933909,-0.000000,-0.000000,-0.000000,0,0
1660320856040041811,-0.000000,-0.000000,-0.000000,0,0
1660320856050157878,-0.000000,-0.000000,-0.000000,0,0
1660320856060269363,-0.000000,-0.000000,-0.000000,0,0
1660320856070382213,-0.000000,-0.000000,-0.000000,0,0
1660320856080494109,-0.000000,-0.000000,-0.000000,0,0
1660320856090607005,-0.000000,-0.000000,-0.000000,0,0
1660320856104192191,-0.000000,-0.000000,-0.000000,0,0
1660320856114309167,-0.000000,-0.000000,-0.000000,0,0
1660320856124431492,-0.000000,-0.000000,-0.000000,0,0
1660320856134517887,-0.000000,-0.000000,-0.000000,0,0
1660320856144624626,-0.000000,-0.000000,-0.000000,0,0
1660320856154722173,-0.000000,-0.000000,-0.000000,0,0
1660320856164805230,-0.000000,-0.000000,-0.000000,0,0
1660320856174942069,-0.000000,-0.000000,-0.000000,0,0
1660320856185079965,-0.000000,-0.000000,-0.000000,0,0
1660320856195208676,-0.000000,-0.000000,-0.000000,0,0
1660320856205341246,-0.000000,-0.000000,-0.000000,0,0
1660320856215439774,-0.000000,-0.000000,-0.000000,0,0
1660320856225585232,-0.000000,-0.000000,-0.000000,0,0
1660320856235708037,-0.000000,-0.000000,-0.000000,0,0
1660320856245841573,-0.000000,-0.000000,-0.000000,0,0
1660320856255971297,-0.000000,-0.000000,-0.000000,0,0
1660320856266104718,-0.000000,-0.000000,-0.000000,0,0
1660320856276224687,-0.000000,-0.000000,-0.000000,0,0
1660320856286315227,-0.000000,-0.000000,-0.000000,0,0
1660320856296436989,-0.000000,-0.000000,-0.000000,0,0
1660320856306560147,-0.000000,-0.000000,-0.000000,0,0
1660320856316652667,-0.000000,-0.000000,-0.000000,0,0
1660320856326746718,-0.000000,-0.000000,-0.000000,0,0
1660320856336834009,-0.000000,-0.000000,-0.000000,0,0
1660320856346950017,-0.000000,-0.000000,-0.000000,0,0
1660320856357038984,-0.000000,-0.000000,-0.000000,0,0
1660320856367161454,-0.000000,-0.000000,-0.000000,0,0
1660320856377248414,-0.000000,-0.000000,-0.000000,0,0
1660320856387380275,-0.000000,-0.000000,-0.000000,0,0
1660320856397479416,-0.000000,-0.000000,-0.000000,0,0
1660320856407600276,-0.000000,-0.000000,-0.000000,0,0
1660320856417721921,-0.000000,-0.000000,-0.000000,0,0
1660320856427853520,-0.000000,-0.000000,-0.000000,0,0
1660320856437972091,-0.000000,-0.000000,-0.000000,0,0
1660320856448100796,-0.000000,-0.000000,-0.000000,0,0
1660320856458245644,-0.000000,-0.000000,-0.000000,0,0
1660320856468367240,-0.000000,-0.000000,-0.000000,0,0
1660320856478494102,-0.000000,-0.000000,-0.000000,0,0
1660320856488623591,-0.000000,-0.000000,-0.000000,0,0
1660320856498745403,-0.000000,-0.000000,-0.000000,0,0
1660320856508831052,-0.000000,-0.000000,-0.000000,0,0
1660320856518915157,-0.000000,-0.000000,-0.000000,0,0
1660320856529030918,-0.000000,-0.000000,-0.000000,0,0
1660320856539136948,-0.000000,-0.000000,-0.000000,0,0
1660320856549258510,-0.000000,-0.000000,-0.000000,0,0
1660320856559345019,-0.000000,-0.000000,-0.000000,0,0
1660320856569459428,-0.000000,-0.000000,-0.000000,0,0
1660320856579565044,-0.000000,-0.000000,-0.000000,0,0
1660320856589684049,-0.000000,-0.000000,-0.000000,0,0
1660320856599799447,-0.000000,-0.000000,-0.000000,0,0
1660320856609940632,-0.000000,-0.000000,-0.000000,0,0
1660320856620092393,-0.000000,-0.000000,-0.000000,0,0
1660320856630239858,-0.000000,-0.000000,-0.000000,0,0
1660320856640396243,-0.000000,-0.000000,-0.000000,0,0
1660320856650554182,-0.000000,-0.000000,-0.000000,0,0
1660320856660631790,-0.000000,-0.000000,-0.000000,0,0
1660320856670793038,-0.000000,-0.000000,-0.000000,0,0
1660320856680937487,-0.000000,-0.000000,-0.000000,0,0
1660320856691101168,-0.000000,-0.000000,-0.000000,0,0
1660320856701222666,-0.000000,-0.000000,-0.000000,0,0
1660320856711381548,-0.000000,-0.000000,-0.000000,0,0
1660320856721540367,-0.000000,-0.000000,-0.000000,0,0
1660320856731675472,-0.000000,-0.000000,-0.000000,0,0
1660320856741791470,-0.000000,-0.000000,-0.000000,0,0
1660320856751932004,-0.000000,-0.000000,-0.000000,0,0
1660320856762025176,-0.000000,-0.000000,-0.000000,0,0
1660320856772138855,-0.000000,-0.000000,-0.000000,0,0
1660320856782275297,-0.000000,-0.000000,-0.000000,0,0
1660320856792435129,-0.000000,-0.000000,-0.000000,0,0
1660320856802561744,-0.000000,-0.000000,-0.000000,0,0
1660320856812662585,-0.000000,-0.000000,-0.000000,0,0
1660320856822761699,-0.000000,-0.000000,-0.000000,0,0
1660320856832860727,-0.000000,-0.000000,-0.000000,0,0
1660320856842998081,-0.000000,-0.000000,-0.000000,0,0
1660320856853113270,-0.000000,-0.000000,-0.000000,0,0
1660320856863173652,-0.000000,-0.000000,-0.000000,0,0
1660320856873340044,-0.000000,-0.000000,-0.000000,0,0
1660320856883439545,-0.000000,-0.000000,-0.000000,0,0
1660320856893536804,-0.000000,-0.000000,-0.000000,0,0
1660320856903631705,-0.000000,-0.000000,-0.000000,0,0
1660320856913726211,-0.000000,-0.000000,-0.000000,0,0
