timestamp,joint_1_pos,joint_2_pos,joint_3_pos,joint_4_pos,joint_5_pos,joint_6_pos,joint_7_pos,finger_joint_pos,left_inner_knuckle_joint_pos,left_inner_finger_joint_pos,right_outer_knuckle_joint_pos,right_inner_knuckle_joint_pos,right_inner_finger_joint_pos,joint_1_vel,joint_2_vel,joint_3_vel,joint_4_vel,joint_5_vel,joint_6_vel,joint_7_vel,finger_joint_vel,left_inner_knuckle_joint_vel,left_inner_finger_joint_vel,right_outer_knuckle_joint_vel,right_inner_knuckle_joint_vel,right_inner_finger_joint_vel,joint_1_eff,joint_2_eff,joint_3_eff,joint_4_eff,joint_5_eff,joint_6_eff,joint_7_eff,finger_joint_eff,left_inner_knuckle_joint_eff,left_inner_finger_joint_eff,right_outer_knuckle_joint_eff,right_inner_knuckle_joint_eff,right_inner_finger_joint_eff
1660320907725770950,-0.197970,1.231216,3.041597,-2.435077,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,-0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.117652,16.568407,1.442107,3.509280,-1.004764,-3.288794,-0.243518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320907750734329,-0.197970,1.231216,3.041597,-2.435077,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,-0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.125489,16.563393,1.429910,3.518672,-1.007110,-3.281964,-0.230559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320907775711536,-0.197970,1.231216,3.041597,-2.435076,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.101400,16.546343,1.454289,3.536190,-1.018817,-3.272013,-0.236314,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320907800720930,-0.197970,1.231216,3.041597,-2.435076,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.081480,16.547586,1.425179,3.551785,-1.026245,-3.274952,-0.246765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320907825749874,-0.197970,1.231216,3.041597,-2.435076,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.065772,16.588118,1.462889,3.514542,-1.018820,-3.272009,-0.228316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320907850740909,-0.197970,1.231216,3.041597,-2.435076,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000003,-0.000011,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.071939,16.529350,1.456217,3.517163,-0.995158,-3.263022,-0.250345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320907875751256,-0.197970,1.231216,3.041597,-2.435076,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,-0.000011,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.104937,16.521736,1.436759,3.522768,-1.007109,-3.290147,-0.246742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320907900815010,-0.197970,1.231216,3.041597,-2.435076,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,-0.000011,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.044333,16.594856,1.442612,3.488437,-1.033117,-3.322201,-0.234791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320907925742864,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,-0.000003,-0.000011,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.081632,16.448524,1.438043,3.564138,-1.007298,-3.259291,-0.232751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320907950670003,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,-0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.131168,16.636978,1.438708,3.497673,-0.990774,-3.296833,-0.249423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320907975688934,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,-0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.080126,16.484205,1.426276,3.564169,-1.014884,-3.263114,-0.252554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908000751972,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,-0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.063866,16.567217,1.439546,3.509961,-1.036737,-3.280071,-0.260424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908025765419,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.056297,16.497684,1.432184,3.515711,-1.008515,-3.256312,-0.249084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908050776720,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.072553,16.597265,1.465907,3.499818,-1.022783,-3.306593,-0.226128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908075704097,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.038610,16.429739,1.454341,3.537866,-1.011822,-3.241065,-0.236904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908100675582,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.077853,16.646358,1.461829,3.485620,-1.034213,-3.304646,-0.235528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908125667095,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.100776,16.454475,1.411011,3.543865,-1.005450,-3.261291,-0.246141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908150630712,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.129836,16.579748,1.445390,3.511602,-1.004551,-3.284709,-0.248705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908175639390,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.062074,16.517181,1.417456,3.534633,-1.020810,-3.272122,-0.243664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908200713872,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.090361,16.602173,1.443038,3.518402,-1.044375,-3.294357,-0.250494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908225783348,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.061740,16.488630,1.429919,3.525994,-1.027370,-3.241157,-0.248081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908250820398,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.069595,16.614300,1.453277,3.472460,-1.019303,-3.275601,-0.245784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908275826454,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.089441,16.513781,1.430038,3.534196,-0.979848,-3.258256,-0.244377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908300760269,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.071290,16.585096,1.453583,3.507245,-1.012351,-3.294235,-0.254275,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908325748920,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.083249,16.523758,1.423487,3.544844,-1.037609,-3.277040,-0.238983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908350748300,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.121448,16.583309,1.417375,3.538615,-1.031175,-3.287668,-0.230107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908375697135,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.072066,16.535303,1.462140,3.512146,-1.009176,-3.284432,-0.234717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908400726556,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.056409,16.530375,1.440962,3.500235,-1.032380,-3.282670,-0.244142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908425745248,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.098356,16.586336,1.460938,3.562499,-0.994394,-3.288586,-0.241031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908450736284,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.068871,16.532827,1.444471,3.527740,-1.019702,-3.271750,-0.245124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908475690126,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.095960,16.557144,1.434377,3.511087,-1.013647,-3.291416,-0.238679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908500696182,-0.197970,1.231216,3.041597,-2.435077,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000011,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.097860,16.537743,1.449451,3.557204,-1.001201,-3.247183,-0.259695,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908525812625,-0.197970,1.231216,3.041597,-2.435077,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000011,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.089064,16.601393,1.448976,3.469222,-1.024441,-3.273047,-0.231547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908550812721,-0.197970,1.231216,3.041597,-2.435076,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000003,0.000011,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.071928,16.508043,1.446514,3.550660,-1.011692,-3.250474,-0.232729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908575722694,-0.197970,1.231216,3.041597,-2.435076,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000003,0.000011,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.096440,16.605623,1.439987,3.509789,-1.020302,-3.290653,-0.254638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908600668668,-0.197970,1.231216,3.041597,-2.435076,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.071490,16.464462,1.403916,3.541858,-0.993792,-3.282882,-0.248191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908625650167,-0.197970,1.231216,3.041597,-2.435076,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.072114,16.620481,1.454239,3.522002,-1.001291,-3.280710,-0.251595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908650738477,-0.197970,1.231216,3.041597,-2.435076,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.043662,16.478754,1.422457,3.545452,-1.017146,-3.275050,-0.238655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908675662517,-0.197970,1.231216,3.041597,-2.435076,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.082345,16.591986,1.448839,3.484373,-1.026872,-3.268203,-0.245129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908700703382,-0.197970,1.231216,3.041597,-2.435076,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.097912,16.509123,1.440533,3.545794,-1.019541,-3.291342,-0.230021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908725662946,-0.197970,1.231216,3.041597,-2.435076,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.090672,16.595530,1.435758,3.518511,-1.013858,-3.299822,-0.238616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908750716209,-0.197970,1.231216,3.041597,-2.435076,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.075408,16.486612,1.406215,3.523242,-1.022356,-3.256345,-0.238520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908775663614,-0.197970,1.231216,3.041597,-2.435076,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.121498,16.639400,1.442937,3.511107,-1.027702,-3.297912,-0.251777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908800684213,-0.197970,1.231216,3.041597,-2.435076,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.094961,16.461149,1.417708,3.549505,-1.007630,-3.297295,-0.249938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908825646162,-0.197970,1.231216,3.041597,-2.435076,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.078631,16.589174,1.449492,3.464847,-1.026076,-3.276680,-0.239866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908850645542,-0.197970,1.231216,3.041597,-2.435077,-0.267674,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,-0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.084216,16.518827,1.452321,3.539415,-1.011107,-3.284800,-0.247921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908875658273,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,-0.000003,-0.000011,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.109034,16.557533,1.433920,3.530911,-1.008894,-3.279190,-0.252861,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908900658130,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,-0.000003,-0.000011,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.105835,16.572411,1.424655,3.549649,-1.027260,-3.306103,-0.246684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908925653696,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,-0.000003,-0.000011,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.078439,16.515095,1.430383,3.556702,-1.021693,-3.254740,-0.238835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908950663328,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,-0.000011,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.118867,16.569517,1.440946,3.498498,-1.016067,-3.276589,-0.252669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320908975667238,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.135486,16.539858,1.422043,3.529244,-0.999891,-3.290516,-0.238451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320909000637769,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.088329,16.575861,1.444468,3.490377,-1.005734,-3.286455,-0.237525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320909025712490,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.042846,16.506952,1.419267,3.545518,-1.036595,-3.277917,-0.252806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320909050843954,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.091409,16.622948,1.462991,3.511541,-1.032126,-3.287361,-0.233111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320909075816154,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.113034,16.435621,1.404751,3.553543,-1.008874,-3.242324,-0.250725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320909100794076,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.110141,16.664637,1.477289,3.470388,-1.010975,-3.318529,-0.224487,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320909125691175,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.100695,16.437849,1.417205,3.553278,-0.998148,-3.262692,-0.236877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320909150689125,-0.197970,1.231216,3.041597,-2.435077,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.124291,16.597649,1.443878,3.489621,-1.037490,-3.284745,-0.242417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320909175832033,-0.197970,1.231216,3.041597,-2.435076,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.092396,16.521469,1.409102,3.555611,-1.002125,-3.282620,-0.238209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320909200803995,-0.197970,1.231216,3.041597,-2.435076,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.099053,16.585426,1.460137,3.491325,-1.005355,-3.296845,-0.229866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320909225844621,-0.197970,1.231216,3.041597,-2.435076,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.077862,16.451273,1.447027,3.549438,-1.000948,-3.273063,-0.251566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320909250736236,-0.197970,1.231216,3.041597,-2.435076,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.094231,16.669664,1.441388,3.481826,-1.012198,-3.292182,-0.253853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660320909275635480,-0.197970,1.231216,3.041597,-2.435076,-0.267675,2.099917,1.530121,0.003509,0.003509,-0.003509,0.003509,0.003509,-0.003509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.052695,16.452211,1.416016,3.566074,-1.002671,-3.258322,-0.233545,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
